,id,name,city,state,rating,review_count,cost,latitude,longitude,has_delivery,has_pickup,url,icedog
384722,chipotle-mexican-grill-san-jose-25,Chipotle Mexican Grill,Milpitas,California,3.0,169,1,37.416374,-121.954978,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-san-jose-25?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
384887,chipotle-mexican-grill-san-jose-3,Chipotle Mexican Grill,Milpitas,California,3.0,278,1,37.37055,-121.91691000000002,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-san-jose-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
384929,chipotle-mexican-grill-san-jose-13,Chipotle Mexican Grill,Milpitas,California,2.5,156,1,37.383200453491895,-121.89674845754999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-san-jose-13?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
385080,taco-bell-san-jose-12,Taco Bell,Milpitas,California,2.5,56,1,37.3861750927437,-121.862020180565,False,False,https://www.yelp.com/biz/taco-bell-san-jose-12?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
385094,chipotle-mexican-grill-santa-clara,Chipotle Mexican Grill,Milpitas,California,2.5,113,1,37.394805100000006,-121.94638229999998,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-santa-clara?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
385110,ihop-san-jose,IHOP,Milpitas,California,3.5,239,2,37.34812,-121.89907,False,False,https://www.yelp.com/biz/ihop-san-jose?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
385154,taco-bell-santa-clara-5,Taco Bell,Milpitas,California,3.5,35,1,37.409642,-121.978222,False,False,https://www.yelp.com/biz/taco-bell-santa-clara-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386320,chipotle-mexican-grill-pharr,Chipotle Mexican Grill,Pharr,Texas,4.5,4,1,26.2023,-98.20201999999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-pharr?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386352,chipotle-mexican-grill-pharr,Chipotle Mexican Grill,Pharr,Texas,4.5,4,1,26.2023,-98.20201999999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-pharr?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386372,ihop-pharr,IHOP,Pharr,Texas,2.5,5,1,26.176143,-98.18660190000001,False,False,https://www.yelp.com/biz/ihop-pharr?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
386425,ihop-mcallen-2,IHOP,Pharr,Texas,3.0,2,1,26.18713,-98.23316,False,False,https://www.yelp.com/biz/ihop-mcallen-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
386451,hooters-mcallen,Hooters,Pharr,Texas,2.5,21,2,26.1869,-98.21791999999999,False,False,https://www.yelp.com/biz/hooters-mcallen?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
386491,wendys-mcallen-2,Wendy's,Pharr,Texas,2.5,2,1,26.1910457,-98.2092291,False,False,https://www.yelp.com/biz/wendys-mcallen-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386606,chipotle-mexican-grill-mcallen,Chipotle Mexican Grill,Pharr,Texas,3.5,19,2,26.196089999999998,-98.260809,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-mcallen?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386663,chipotle-mexican-grill-mcallen-2,Chipotle Mexican Grill,Pharr,Texas,4.5,6,1,26.2685335547892,-98.218357980641,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-mcallen-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386701,taco-bell-mcallen,Taco Bell,Pharr,Texas,2.5,3,1,26.19915,-98.23092,False,False,https://www.yelp.com/biz/taco-bell-mcallen?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386708,cracker-barrel-old-country-store-mcallen,Cracker Barrel Old Country Store,Pharr,Texas,3.0,27,2,26.19396,-98.26516,False,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-mcallen?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
386745,buffalo-wild-wings-mcallen-2,Buffalo Wild Wings,Pharr,Texas,2.5,15,2,26.19443,-98.25912,False,False,https://www.yelp.com/biz/buffalo-wild-wings-mcallen-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
386827,chipotle-mexican-grill-edinburg,Chipotle Mexican Grill,Pharr,Texas,4.5,3,1,26.30319,-98.179109,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-edinburg?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386939,burger-king-mcallen-6,Burger King,Pharr,Texas,4.0,1,1,26.15005,-98.25531,False,False,https://www.yelp.com/biz/burger-king-mcallen-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
386958,burger-king-pharr-4,Burger King,Pharr,Texas,3.0,1,1,26.23302,-98.17905,False,False,https://www.yelp.com/biz/burger-king-pharr-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
386981,burger-king-alamo,Burger King,Pharr,Texas,2.0,1,1,26.190481,-98.10932700000001,False,False,https://www.yelp.com/biz/burger-king-alamo?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
387007,burger-king-reynosa-3,Burger King,Pharr,Texas,3.0,1,1,26.066341,-98.295304,False,False,https://www.yelp.com/biz/burger-king-reynosa-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
387018,chipotle-mexican-grill-weslaco,Chipotle Mexican Grill,Pharr,Texas,4.0,5,3,26.172111962343802,-98.0095450902703,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-weslaco?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
387019,taco-bell-pharr,Taco Bell,Pharr,Texas,3.0,1,1,26.233465999999996,-98.17773000000001,False,False,https://www.yelp.com/biz/taco-bell-pharr?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
387065,ihop-mc-allen,IHOP,Pharr,Texas,3.5,6,1,26.242769899999995,-98.223887,False,False,https://www.yelp.com/biz/ihop-mc-allen?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
387083,buffalo-wild-wings-mcallen,Buffalo Wild Wings,Pharr,Texas,2.0,23,2,26.2434577941895,-98.22250366210942,False,False,https://www.yelp.com/biz/buffalo-wild-wings-mcallen?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
387084,wendys-mcallen,Wendy's,Pharr,Texas,4.0,1,2,26.241349,-98.245531,False,False,https://www.yelp.com/biz/wendys-mcallen?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
387086,burger-king-edinburg,Burger King,Pharr,Texas,4.0,1,1,26.298605,-98.146101,False,False,https://www.yelp.com/biz/burger-king-edinburg?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
387088,ihop-mission,IHOP,Pharr,Texas,3.5,13,2,26.2033549,-98.2851869,False,False,https://www.yelp.com/biz/ihop-mission?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
387120,burger-king-mcallen,Burger King,Pharr,Texas,5.0,1,1,26.2494565780233,-98.25276310513911,False,False,https://www.yelp.com/biz/burger-king-mcallen?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
387122,ihop-edinburg-2,IHOP,Pharr,Texas,3.5,8,1,26.2616179,-98.16556379999999,False,False,https://www.yelp.com/biz/ihop-edinburg-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
387132,buffalo-wild-wings-weslaco,Buffalo Wild Wings,Pharr,Texas,3.5,8,2,26.171896,-98.007959,False,False,https://www.yelp.com/biz/buffalo-wild-wings-weslaco?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
387165,wendys-mission-3,Wendy's,Pharr,Texas,2.0,4,1,26.1963207110633,-98.2820498943329,False,False,https://www.yelp.com/biz/wendys-mission-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
387211,wendys-weslaco,Wendy's,Pharr,Texas,3.0,4,1,26.17161,-97.99139,False,False,https://www.yelp.com/biz/wendys-weslaco?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388203,chipotle-mexican-grill-folsom,Chipotle Mexican Grill,Folsom,California,3.0,124,1,38.66962,-121.155726,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-folsom?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388216,buffalo-wild-wings-folsom,Buffalo Wild Wings,Folsom,California,3.0,231,2,38.654703781549,-121.12405907355301,False,False,https://www.yelp.com/biz/buffalo-wild-wings-folsom?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
388230,ihop-folsom,IHOP,Folsom,California,3.0,49,2,38.6693572998047,-121.15502166748001,False,False,https://www.yelp.com/biz/ihop-folsom?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
388258,burger-king-folsom,Burger King,Folsom,California,2.5,31,1,38.64293,-121.19068999999999,False,False,https://www.yelp.com/biz/burger-king-folsom?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388267,ihop-folsom-2,IHOP,Folsom,California,3.5,53,2,38.64542,-121.11695700000001,True,False,https://www.yelp.com/biz/ihop-folsom-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
388269,wendys-folsom-2,Wendy's,Folsom,California,1.5,22,1,38.6709995100348,-121.16464363924601,False,False,https://www.yelp.com/biz/wendys-folsom-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388271,chipotle-mexican-grill-folsom-3,Chipotle Mexican Grill,Folsom,California,2.5,78,1,38.6448691644924,-121.12324672480801,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-folsom-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388276,taco-bell-folsom-3,Taco Bell,Folsom,California,2.0,17,1,38.671867999999996,-121.160956,False,False,https://www.yelp.com/biz/taco-bell-folsom-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388318,taco-bell-folsom-2,Taco Bell,Folsom,California,2.5,28,1,38.690618,-121.123245,False,False,https://www.yelp.com/biz/taco-bell-folsom-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388324,wendys-folsom,Wendy's,Folsom,California,3.0,24,1,38.64635,-121.11797,False,False,https://www.yelp.com/biz/wendys-folsom?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388325,taco-bell-folsom-5,Taco Bell,Folsom,California,2.5,15,1,38.64803,-121.11551000000001,False,False,https://www.yelp.com/biz/taco-bell-folsom-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388354,taco-bell-folsom-4,Taco Bell,Folsom,California,2.0,17,1,38.641982,-121.18548600000001,False,False,https://www.yelp.com/biz/taco-bell-folsom-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388456,taco-bell-folsom-9,Taco Bell,Folsom,California,2.0,7,1,38.640418,-121.196584,False,False,https://www.yelp.com/biz/taco-bell-folsom-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388496,taco-bell-folsom-10,Taco Bell,Folsom,California,2.0,5,1,38.6445007,-121.18962859999999,False,False,https://www.yelp.com/biz/taco-bell-folsom-10?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388508,chipotle-mexican-grill-fair-oaks-2,Chipotle Mexican Grill,Folsom,California,3.0,27,1,38.6616361902573,-121.225997157015,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-fair-oaks-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388532,chipotle-mexican-grill-roseville-4,Chipotle Mexican Grill,Folsom,California,3.5,107,1,38.743692700000004,-121.22730630000001,True,False,https://www.yelp.com/biz/chipotle-mexican-grill-roseville-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388596,taco-bell-orangevale-2,Taco Bell,Folsom,California,2.0,23,1,38.6720198757998,-121.202367997663,False,False,https://www.yelp.com/biz/taco-bell-orangevale-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388597,taco-bell-rancho-cordova,Taco Bell,Folsom,California,3.0,15,1,38.6316449963457,-121.218670941889,False,False,https://www.yelp.com/biz/taco-bell-rancho-cordova?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388614,taco-bell-orangevale,Taco Bell,Folsom,California,2.0,33,1,38.67884,-121.22941000000002,False,False,https://www.yelp.com/biz/taco-bell-orangevale?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388664,taco-bell-el-dorado-hills,Taco Bell,Folsom,California,2.0,24,1,38.654939,-121.069125,False,False,https://www.yelp.com/biz/taco-bell-el-dorado-hills?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
388775,taco-bell-granite-bay-2,Taco Bell,Folsom,California,2.0,18,1,38.746731,-121.226336,False,False,https://www.yelp.com/biz/taco-bell-granite-bay-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390489,taco-bell-fort-myers-10,Taco Bell,Fort Myers,Florida,2.0,2,1,26.670976,-81.82209,False,False,https://www.yelp.com/biz/taco-bell-fort-myers-10?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390509,zaxbys-chicken-fingers-and-buffalo-wings-fort-myers,Zaxby's Chicken Fingers & Buffalo Wings,Fort Myers,Florida,3.5,9,1,26.486061096191396,-81.7847366333008,False,False,https://www.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-fort-myers?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390519,burger-king-fort-myers-5,Burger King,Fort Myers,Florida,3.0,2,4,26.603959999999997,-81.87236,False,False,https://www.yelp.com/biz/burger-king-fort-myers-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390557,zaxbys-chicken-fingers-and-buffalo-wings-fort-myers-2,Zaxby's Chicken Fingers & Buffalo Wings,Fort Myers,Florida,3.5,19,1,26.567930100000005,-81.872125,False,False,https://www.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-fort-myers-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390559,chipotle-mexican-grill-fort-myers,Chipotle Mexican Grill,Fort Myers,Florida,3.5,29,1,26.5591723414915,-81.8717234954238,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-fort-myers?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390565,taco-bell-fort-myers,Taco Bell,Fort Myers,Florida,3.5,7,1,26.556186,-81.87174300000001,False,False,https://www.yelp.com/biz/taco-bell-fort-myers?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390582,cracker-barrel-old-country-store-fort-myers,Cracker Barrel Old Country Store,Fort Myers,Florida,3.0,21,1,26.6838550567627,-81.7969207763672,False,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-fort-myers?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
390607,cracker-barrel-old-country-store-fort-myers-2,Cracker Barrel Old Country Store,Fort Myers,Florida,3.5,43,1,26.5462,-81.79091,False,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-fort-myers-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
390695,buffalo-wild-wings-fort-myers-2,Buffalo Wild Wings,Fort Myers,Florida,2.5,69,2,26.61417,-81.80114,False,False,https://www.yelp.com/biz/buffalo-wild-wings-fort-myers-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
390778,ihop-fort-myers,IHOP,Fort Myers,Florida,3.0,27,1,26.55557,-81.87093,False,False,https://www.yelp.com/biz/ihop-fort-myers?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
390815,sonnys-bbq-fort-myers,Sonny's BBQ,Fort Myers,Florida,3.5,63,2,26.55835,-81.89886,False,False,https://www.yelp.com/biz/sonnys-bbq-fort-myers?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
390820,taco-bell-fort-myers-5,Taco Bell,Fort Myers,Florida,2.0,14,1,26.546590527678102,-81.79883718882209,False,False,https://www.yelp.com/biz/taco-bell-fort-myers-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390835,taco-bell-fort-myers-11,Taco Bell,Fort Myers,Florida,5.0,5,1,26.487861368832103,-81.78442549811159,False,False,https://www.yelp.com/biz/taco-bell-fort-myers-11?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390839,chipotle-mexican-grill-fort-myers-3,Chipotle Mexican Grill,Fort Myers,Florida,3.0,2,1,26.6093988,-81.81022349999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-fort-myers-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
390844,taco-bell-fort-myers-6,Taco Bell,Fort Myers,Florida,2.0,6,1,26.6091,-81.811029,False,False,https://www.yelp.com/biz/taco-bell-fort-myers-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
